OrderID,CustomerID,RestaurantID,OrderDate,Age,Gender,City,Rating,OrderItemID,ItemName,ItemPrice,PaymentID,Amount,DeliveryID,DeliveryTime,DeliveryStatus,ItemsPerOrder,Cuisine,PaymentMode
3634,1122,39,09-03-2024,59,Male,Kolkata,3.1,11831,"Burger, Pasta, Idli, Paneer Tikka","""120,180,50,220""",4634,845,3733,59,Late,1,North Indian,UPI
3635,2081,49,17-11-2024,37,Female,Delhi,4.6,11071,Noodles,"""150""",4635,108,3734,24,On Time,1,Fast Food,Card
3636,3193,16,12-11-2024,46,Male,Bangalore,4.4,16617,"Biryani, Fries, Idli, Roll","""200,90,50,110""",4636,864,3735,39,On Time,2,Continental,Card
3637,1123,31,21-07-2024,40,Female,Bangalore,4.2,10201,"Noodles, Dosa, Pizza","""150,60,250""",4637,759,3736,36,On Time,2,Italian,UPI
3638,1123,21,11-01-2024,40,Female,Ahmedabad,4.3,13675,"Pizza, Sandwich, Burger, Fried Rice","""250,80,120,170""",4638,889,3737,41,On Time,3,North Indian,UPI
3639,3449,27,25-11-2024,25,Female,Kolkata,4.7,17561,"Burger, Paratha, Pizza, Pasta","""120,70,250,180""",4639,522,3738,47,On Time,2,South Indian,UPI
3640,2677,28,14-04-2024,59,Female,Chennai,3.3,15638,"Paratha, Fries, Sandwich","""70,90,80""",4640,238,3739,58,Late,2,South Indian,UPI
3641,1123,9,02-10-2024,40,Female,Chennai,3.1,16901,Idli,"""50""",4641,131,3740,57,Late,3,North Indian,Cash
3642,1123,13,24-12-2024,40,Female,Ahmedabad,4.4,14510,"Roll, Pasta, Sandwich","""110,180,80""",4642,624,3741,31,On Time,3,North Indian,Card
3643,1123,30,10-11-2024,40,Female,Bangalore,4.2,11944,Sandwich,"""80""",4643,106,3742,32,On Time,2,South Indian,UPI
3644,3635,35,02-12-2024,31,Female,Pune,3.2,12057,"Paratha, Biryani","""70,200""",4644,651,3743,69,Late,4,Continental,UPI
3645,1123,15,27-03-2024,40,Female,Kolkata,4.1,18969,"Dosa, Biryani, Fried Rice, Fries","""60,200,170,90""",4645,324,3744,56,On Time,1,Fast Food,UPI
3646,1123,1,31-10-2024,40,Female,Hyderabad,3.3,14136,"Noodles, Pasta, Paratha","""150,180,70""",4646,593,3745,53,Late,2,North Indian,UPI
3647,1123,34,20-10-2024,40,Female,Mumbai,5.0,16330,"Fries, Paneer Tikka, Fried Rice","""90,220,170""",4647,1016,3746,43,On Time,1,Continental,UPI
3648,1123,43,19-06-2024,40,Female,Ahmedabad,4.6,19054,Sandwich,"""80""",4648,127,3747,38,On Time,4,Fast Food,Card
3649,1123,8,16-05-2024,40,Female,Mumbai,1.2,12916,"Fried Rice, Burger","""170,120""",4649,476,3748,15,Cancelled,1,Italian,UPI
3650,1123,45,24-06-2024,40,Female,Mumbai,2.2,18994,"Noodles, Paneer Tikka, Roll, Burger","""150,220,110,120""",4650,1287,3749,5,Cancelled,1,Continental,UPI
3651,1123,36,25-04-2024,40,Female,Bangalore,3.3,12567,"Dosa, Noodles","""60,150""",4651,427,3750,56,Late,3,Italian,Cash
3652,1123,12,03-03-2024,40,Female,Bangalore,1.5,14113,Noodles,"""150""",4652,146,3751,6,Cancelled,3,Fast Food,UPI
3653,2622,48,10-03-2024,60,Male,Hyderabad,4.7,19104,"Dosa, Roll, Pizza, Idli","""60,110,250,50""",4653,833,3752,22,On Time,3,Italian,UPI
3654,2739,32,19-08-2024,48,Female,Pune,4.4,14786,"Fries, Sandwich, Burger, Dosa","""90,80,120,60""",4654,439,3753,38,On Time,1,Chinese,UPI
3655,1123,37,30-06-2024,40,Female,Bangalore,4.7,10386,Biryani,"""200""",4655,413,3754,37,On Time,3,Italian,UPI
3656,1123,7,28-02-2024,40,Female,Chennai,2.2,10705,Paneer Tikka,"""220""",4656,253,3755,56,Late,4,South Indian,Cash
3657,1123,41,09-06-2024,40,Female,Pune,2.9,14977,"Burger, Biryani, Idli, Pizza","""120,200,50,250""",4657,981,3756,47,Late,2,North Indian,UPI
3658,1123,12,19-12-2024,40,Female,Bangalore,2.6,10194,"Pizza, Burger, Noodles, Biryani","""250,120,150,200""",4658,951,3757,40,Late,1,Chinese,UPI
3659,3611,25,24-12-2024,31,Female,Chennai,1.8,11245,Paneer Tikka,"""220""",4659,413,3758,6,Cancelled,1,Continental,Cash
3660,1123,13,25-10-2024,40,Female,Ahmedabad,2.4,11904,Pasta,"""180""",4660,181,3759,56,Late,2,South Indian,Card
3661,3586,43,10-05-2024,26,Male,Ahmedabad,4.4,19487,Dosa,"""60""",4661,114,3760,29,On Time,1,North Indian,UPI
3662,1123,43,02-06-2024,40,Female,Ahmedabad,1.1,19625,"Noodles, Fried Rice","""150,170""",4662,613,3761,14,Cancelled,1,Continental,UPI
3663,3779,48,21-08-2024,28,Male,Hyderabad,5.0,13341,"Paneer Tikka, Pasta, Pizza","""220,180,250""",4663,909,3762,24,On Time,3,North Indian,UPI
3664,1123,30,24-02-2024,40,Female,Bangalore,4.2,11003,"Idli, Dosa, Paneer Tikka","""50,60,220""",4664,730,3763,18,On Time,3,Continental,UPI
3665,1123,25,08-10-2024,40,Female,Chennai,4.6,16491,"Noodles, Sandwich, Burger, Momos","""150,80,120,140""",4665,466,3764,36,On Time,3,South Indian,UPI
3666,1123,13,02-01-2024,40,Female,Ahmedabad,2.6,19926,Sandwich,"""80""",4666,71,3765,70,Late,1,Fast Food,UPI
3667,1123,18,10-02-2024,40,Female,Bangalore,4.4,15671,Fries,"""90""",4667,111,3766,34,On Time,2,South Indian,UPI
3668,1123,42,15-02-2024,40,Female,Ahmedabad,4.6,18466,"Idli, Paneer Tikka, Biryani, Paratha","""50,220,200,70""",4668,919,3767,37,On Time,4,Italian,UPI
3669,3176,17,03-06-2024,37,Male,Ahmedabad,4.2,13338,"Momos, Fried Rice","""140,170""",4669,448,3768,25,On Time,2,Chinese,UPI
3670,1124,45,08-03-2024,49,Female,Mumbai,4.1,11315,"Biryani, Momos, Paratha","""200,140,70""",4670,578,3769,30,On Time,1,North Indian,Cash
3671,1124,11,11-11-2024,49,Female,Delhi,4.1,10859,"Sandwich, Fries","""80,90""",4671,375,3770,38,On Time,1,Continental,UPI
3672,1124,50,24-10-2024,49,Female,Ahmedabad,2.2,17928,"Pizza, Momos, Dosa, Paratha","""250,140,60,70""",4672,488,3771,40,Late,2,South Indian,UPI
3673,1124,16,01-10-2024,49,Female,Bangalore,3.3,19391,"Roll, Burger","""110,120""",4673,184,3772,45,Late,2,Fast Food,UPI
3674,3316,47,25-12-2024,49,Female,Kolkata,2.5,11111,"Fried Rice, Noodles, Biryani, Idli","""170,150,200,50""",4674,684,3773,53,Late,1,Chinese,UPI
3675,1124,26,25-06-2024,49,Female,Chennai,4.6,12018,Pasta,"""180""",4675,323,3774,27,On Time,1,Italian,Card
3676,1124,40,02-12-2024,49,Female,Bangalore,4.7,19661,Fried Rice,"""170""",4676,349,3775,40,On Time,1,Continental,UPI
3677,1124,8,08-06-2024,49,Female,Mumbai,4.1,16127,"Fries, Pasta, Paratha, Pizza","""90,180,70,250""",4677,494,3776,27,On Time,4,Fast Food,UPI
3678,1124,6,31-10-2024,49,Female,Pune,4.6,17800,"Momos, Paneer Tikka","""140,220""",4678,359,3777,32,On Time,3,South Indian,UPI
3679,1124,48,22-04-2024,49,Female,Hyderabad,1.7,13793,"Roll, Dosa","""110,60""",4679,137,3778,12,Cancelled,1,Fast Food,UPI
3680,1124,45,27-08-2024,49,Female,Mumbai,4.2,12672,"Biryani, Pasta","""200,180""",4680,539,3779,53,On Time,4,Chinese,UPI
3681,1124,36,15-04-2024,49,Female,Bangalore,4.2,18630,"Noodles, Pizza, Momos","""150,250,140""",4681,391,3780,34,On Time,2,Fast Food,UPI
3682,1124,38,22-10-2024,49,Female,Delhi,4.2,11470,"Roll, Pasta","""110,180""",4682,473,3781,7,Cancelled,1,Italian,UPI
3683,1124,48,21-08-2024,49,Female,Hyderabad,3.5,19326,"Fried Rice, Noodles","""170,150""",4683,205,3782,38,Late,1,Fast Food,Card
3684,1124,39,22-12-2024,49,Female,Kolkata,4.6,19953,"Pizza, Biryani, Sandwich, Burger","""250,200,80,120""",4684,546,3783,26,On Time,1,South Indian,UPI
3685,1124,35,19-08-2024,49,Female,Pune,4.3,14614,"Sandwich, Idli, Burger, Momos","""80,50,120,140""",4685,671,3784,54,On Time,2,Italian,UPI
3686,1124,37,12-12-2024,49,Female,Bangalore,1.0,13914,Dosa,"""60""",4686,94,3785,6,Cancelled,3,Fast Food,Card
3687,2470,28,19-07-2024,30,Male,Chennai,1.7,19658,Fries,"""90""",4687,183,3786,11,Cancelled,1,Continental,Card
3688,1124,41,13-07-2024,49,Female,Pune,2.3,10117,Momos,"""140""",4688,202,3787,49,Late,1,Chinese,UPI
3689,1124,47,20-10-2024,49,Female,Kolkata,2.5,17918,"Fried Rice, Biryani","""170,200""",4689,289,3788,55,Late,1,South Indian,UPI
3690,3308,33,29-02-2024,31,Male,Chennai,4.9,13173,Momos,"""140""",4690,189,3789,37,On Time,1,Chinese,UPI
3691,3162,42,11-01-2024,39,Female,Ahmedabad,4.2,15833,"Sandwich, Burger","""80,120""",4691,410,3790,90,Late,3,Italian,Cash
3692,1124,31,25-09-2024,49,Female,Bangalore,2.2,14404,"Roll, Burger, Pasta, Momos","""110,120,180,140""",4692,476,3791,15,Cancelled,1,South Indian,Card
3693,1124,12,24-05-2024,49,Female,Bangalore,2.6,18370,"Paneer Tikka, Momos, Biryani","""220,140,200""",4693,551,3792,67,Late,4,South Indian,Card
3694,3208,11,28-12-2024,26,Male,Delhi,2.1,14035,"Paratha, Paneer Tikka","""70,220""",4694,430,3793,58,Late,1,North Indian,UPI
3695,2099,34,04-12-2024,32,Female,Mumbai,4.3,14729,"Dosa, Pasta, Momos, Pizza","""60,180,140,250""",4695,578,3794,35,On Time,2,South Indian,Card
3696,1124,19,02-08-2024,49,Female,Mumbai,4.5,17015,Pizza,"""250""",4696,336,3795,33,On Time,1,Chinese,UPI
3697,1124,13,17-01-2024,49,Female,Ahmedabad,4.7,11431,Fries,"""90""",4697,167,3796,25,On Time,2,North Indian,UPI
3698,3160,48,10-11-2024,21,Male,Hyderabad,3.5,15886,"Roll, Paneer Tikka, Burger","""110,220,120""",4698,614,3797,37,Late,1,North Indian,UPI
3699,3456,17,22-10-2024,21,Male,Ahmedabad,1.1,17100,"Paratha, Pasta, Fried Rice","""70,180,170""",4699,304,3798,12,Cancelled,2,Fast Food,UPI
3700,3159,5,15-04-2024,30,Male,Chennai,2.6,11986,Momos,"""140""",4700,127,3799,47,Late,2,Fast Food,Cash
3701,1124,22,06-08-2024,49,Female,Kolkata,4.4,15264,"Paratha, Roll, Paneer Tikka, Pizza","""70,110,220,250""",4701,475,3800,23,On Time,2,Fast Food,Card
3702,1124,42,07-08-2024,49,Female,Ahmedabad,4.3,17278,"Pizza, Pasta","""250,180""",4702,355,3801,39,On Time,1,South Indian,Cash
3703,2044,37,14-07-2024,42,Male,Bangalore,4.2,18918,"Idli, Noodles, Paneer Tikka, Pizza","""50,150,220,250""",4703,1253,3802,44,On Time,1,Italian,UPI
3704,2456,19,10-01-2024,29,Female,Mumbai,4.2,14732,"Sandwich, Burger, Fried Rice, Noodles","""80,120,170,150""",4704,412,3803,25,On Time,1,South Indian,UPI
3705,2426,3,01-06-2024,46,Female,Pune,4.8,13997,"Biryani, Paneer Tikka, Roll, Noodles","""200,220,110,150""",4705,1443,3804,32,On Time,1,Continental,Cash
3706,3490,6,22-06-2024,18,Male,Pune,5.0,19854,"Fried Rice, Idli, Noodles, Burger","""170,50,150,120""",4706,870,3805,39,On Time,2,Italian,UPI
3707,2485,9,06-08-2024,55,Female,Chennai,4.7,17215,"Dosa, Pizza","""60,250""",4707,406,3806,28,On Time,1,Chinese,UPI
3708,2481,9,28-08-2024,40,Female,Chennai,4.4,13072,"Sandwich, Fries, Biryani","""80,90,200""",4708,253,3807,27,On Time,1,Fast Food,Card
3709,1125,30,08-01-2024,59,Male,Bangalore,4.7,16233,"Pizza, Fried Rice","""250,170""",4709,311,3808,47,On Time,2,Fast Food,Cash
3710,1125,14,05-12-2024,59,Male,Pune,4.9,12662,"Biryani, Pasta","""200,180""",4710,623,3809,39,On Time,2,North Indian,UPI
3711,2863,41,30-11-2024,57,Female,Pune,5.0,16108,Dosa,"""60""",4711,76,3810,26,On Time,2,Fast Food,Cash
3712,3709,43,13-06-2024,47,Male,Ahmedabad,4.3,10270,Fried Rice,"""170""",4712,158,3811,32,On Time,2,Fast Food,UPI
3713,1125,21,22-11-2024,59,Male,Ahmedabad,2.1,11764,"Idli, Roll","""50,110""",4713,329,3812,3,Cancelled,1,Continental,UPI
3714,1125,10,25-10-2024,59,Male,Hyderabad,4.3,18358,"Roll, Paratha, Pizza, Dosa","""110,70,250,60""",4714,920,3813,34,On Time,1,Continental,UPI
3715,3904,44,11-11-2024,43,Female,Mumbai,4.2,19930,"Paratha, Paneer Tikka, Sandwich, Burger","""70,220,80,120""",4715,644,3814,40,On Time,2,Chinese,UPI
3716,1125,23,29-01-2024,59,Male,Kolkata,3.2,17536,"Sandwich, Burger, Dosa","""80,120,60""",4716,460,3815,80,Late,4,North Indian,UPI
3717,1125,39,15-07-2024,59,Male,Kolkata,2.3,10541,"Pasta, Biryani","""180,200""",4717,258,3816,52,Late,2,Fast Food,Cash
3718,2487,23,17-12-2024,38,Male,Kolkata,5.0,15368,"Sandwich, Pizza, Noodles","""80,250,150""",4718,622,3817,20,On Time,2,Chinese,UPI
3719,1125,20,30-12-2024,59,Male,Pune,4.8,18151,"Paratha, Roll","""70,110""",4719,269,3818,40,On Time,1,North Indian,Card
3720,1125,2,26-01-2024,59,Male,Pune,4.4,10139,"Biryani, Paratha, Pizza, Burger","""200,70,250,120""",4720,983,3819,48,On Time,1,North Indian,UPI
3721,1125,18,31-01-2024,59,Male,Bangalore,4.4,16980,Pizza,"""250""",4721,205,3820,19,On Time,2,Fast Food,Cash
3722,1125,42,05-08-2024,59,Male,Ahmedabad,2.6,15412,"Biryani, Paneer Tikka","""200,220""",4722,307,3821,56,Late,2,Fast Food,UPI
3723,1125,32,24-10-2024,59,Male,Pune,4.4,16597,"Paratha, Biryani","""70,200""",4723,323,3822,42,On Time,1,Chinese,UPI
3724,1125,27,12-12-2024,59,Male,Kolkata,4.2,10172,"Fries, Biryani, Dosa","""90,200,60""",4724,593,3823,32,On Time,2,North Indian,UPI
3725,2475,50,03-08-2024,24,Female,Ahmedabad,3.2,19256,"Fries, Pizza, Paratha","""90,250,70""",4725,847,3824,36,Late,1,Continental,UPI
3726,2360,3,21-12-2024,50,Male,Pune,2.3,11194,"Paratha, Fried Rice","""70,170""",4726,401,3825,0,Cancelled,1,Italian,UPI
3727,1125,12,15-03-2024,59,Male,Bangalore,3.3,12988,"Roll, Paratha, Sandwich, Fried Rice","""110,70,80,170""",4727,296,3826,74,Late,2,Fast Food,UPI
3728,1125,9,15-08-2024,59,Male,Chennai,1.6,19455,"Sandwich, Fries, Paratha, Pasta","""80,90,70,180""",4728,329,3827,11,Cancelled,1,South Indian,Card
3729,3777,40,07-10-2024,38,Male,Bangalore,5.0,12257,Roll,"""110""",4729,115,3828,32,On Time,2,Fast Food,UPI
3730,1125,3,14-10-2024,59,Male,Pune,5.0,16438,Pizza,"""250""",4730,344,3829,29,On Time,1,Chinese,UPI
3731,1125,37,29-04-2024,59,Male,Bangalore,4.1,12337,"Noodles, Paneer Tikka, Biryani","""150,220,200""",4731,668,3830,37,On Time,1,Chinese,Cash
3732,1125,18,21-07-2024,59,Male,Bangalore,1.2,13944,"Pasta, Roll, Idli","""180,110,50""",4732,238,3831,3,Cancelled,1,Fast Food,UPI
3733,3158,15,12-02-2024,40,Female,Kolkata,2.7,16708,Burger,"""120""",4733,264,3832,58,Late,1,Continental,UPI
3734,3723,4,20-04-2024,59,Female,Bangalore,4.2,11543,"Idli, Dosa","""50,60""",4734,199,3833,31,On Time,3,Chinese,Card
3735,2259,44,27-10-2024,53,Male,Mumbai,4.2,15476,"Paratha, Noodles, Paneer Tikka, Biryani","""70,150,220,200""",4735,1248,3834,28,On Time,1,Continental,UPI
3736,3404,22,08-05-2024,26,Male,Kolkata,4.5,15041,"Fries, Pizza, Momos","""90,250,140""",4736,908,3835,29,On Time,3,Italian,UPI
3737,1125,41,17-11-2024,59,Male,Pune,4.0,13319,Momos,"""140""",4737,282,3836,29,On Time,1,Continental,UPI
3738,3927,6,22-12-2024,39,Female,Pune,1.6,18473,Dosa,"""60""",4738,150,3837,1,Cancelled,2,Continental,UPI
3739,1125,43,01-05-2024,59,Male,Ahmedabad,2.9,19827,Idli,"""50""",4739,117,3838,39,Late,2,North Indian,UPI
3740,3207,27,18-02-2024,50,Female,Kolkata,1.9,16454,"Fries, Pasta","""90,180""",4740,388,3839,2,Cancelled,2,Chinese,Card
3741,3693,37,06-04-2024,23,Female,Bangalore,4.8,13451,"Dosa, Momos","""60,140""",4741,388,3840,40,On Time,1,Italian,Cash
3742,1126,14,04-11-2024,59,Female,Pune,4.7,16906,Fries,"""90""",4742,178,3841,50,On Time,1,Italian,Card
3743,1126,31,18-12-2024,59,Female,Bangalore,2.1,11148,"Noodles, Sandwich, Momos","""150,80,140""",4743,597,3842,7,Cancelled,1,North Indian,UPI
3744,1126,29,14-08-2024,59,Female,Chennai,4.5,12570,"Paneer Tikka, Fried Rice","""220,170""",4744,532,3843,21,On Time,2,Chinese,UPI
3745,1126,50,11-08-2024,59,Female,Ahmedabad,4.2,16383,"Fries, Pizza","""90,250""",4745,479,3844,27,On Time,1,North Indian,Card
3746,3758,34,29-11-2024,36,Female,Mumbai,4.8,11103,"Pizza, Momos","""250,140""",4746,334,3845,35,On Time,1,South Indian,UPI
3747,1126,35,09-10-2024,59,Female,Pune,4.2,13676,Roll,"""110""",4747,134,3846,47,On Time,2,South Indian,Card
3748,1126,7,07-05-2024,59,Female,Chennai,4.7,16124,"Momos, Paratha, Idli, Sandwich","""140,70,50,80""",4748,490,3847,24,On Time,2,Chinese,UPI
3749,1126,3,19-06-2024,59,Female,Pune,4.7,11156,"Paratha, Burger","""70,120""",4749,156,3848,51,On Time,2,Fast Food,Card
3750,1126,26,18-11-2024,59,Female,Chennai,2.9,10067,"Fried Rice, Idli, Paratha, Pizza","""170,50,70,250""",4750,1211,3849,57,Late,3,Continental,UPI
3751,1126,44,23-03-2024,59,Female,Mumbai,4.6,12756,"Paneer Tikka, Dosa, Burger, Pasta","""220,60,120,180""",4751,536,3850,42,On Time,3,South Indian,UPI
3752,1126,7,19-09-2024,59,Female,Chennai,4.3,16460,"Idli, Fries","""50,90""",4752,307,3851,44,On Time,2,Continental,UPI
3753,2881,15,16-05-2024,54,Female,Kolkata,2.3,18110,"Paratha, Noodles, Roll","""70,150,110""",4753,459,3852,66,Late,3,Chinese,UPI
3754,2059,2,18-11-2024,59,Male,Pune,1.7,10126,"Sandwich, Paneer Tikka","""80,220""",4754,584,3853,7,Cancelled,1,Continental,UPI
3755,1126,15,27-09-2024,59,Female,Kolkata,4.1,19213,"Sandwich, Paneer Tikka, Burger, Idli","""80,220,120,50""",4755,377,3854,30,On Time,4,Fast Food,Card
3756,1126,31,04-06-2024,59,Female,Bangalore,4.2,10065,"Pizza, Momos, Roll","""250,140,110""",4756,386,3855,71,Late,1,South Indian,UPI
3757,1126,14,06-09-2024,59,Female,Pune,3.0,15731,Paneer Tikka,"""220""",4757,243,3856,86,Late,3,South Indian,Card
3758,2241,48,21-04-2024,49,Male,Hyderabad,4.0,19433,Momos,"""140""",4758,306,3857,44,On Time,1,Continental,Card
3759,1126,28,11-09-2024,59,Female,Chennai,4.9,17283,"Paratha, Roll","""70,110""",4759,342,3858,32,On Time,2,Italian,Card
3760,1126,19,10-01-2024,59,Female,Mumbai,1.6,11294,Noodles,"""150""",4760,357,3859,0,Cancelled,3,Continental,UPI
3761,1126,29,29-05-2024,59,Female,Chennai,1.4,19385,"Paratha, Idli, Biryani","""70,50,200""",4761,458,3860,8,Cancelled,2,North Indian,UPI
3762,1126,41,09-08-2024,59,Female,Pune,4.3,10789,"Dosa, Fried Rice","""60,170""",4762,445,3861,21,On Time,3,Italian,UPI
3763,1126,11,03-08-2024,59,Female,Delhi,4.6,17654,"Roll, Biryani","""110,200""",4763,549,3862,30,On Time,3,Italian,Cash
3764,1126,13,21-02-2024,59,Female,Ahmedabad,4.5,13397,"Noodles, Dosa, Fried Rice","""150,60,170""",4764,475,3863,19,On Time,1,Chinese,UPI
3765,1126,15,28-02-2024,59,Female,Kolkata,2.5,10908,"Dosa, Biryani, Roll","""60,200,110""",4765,693,3864,56,Late,1,Italian,UPI
3766,1126,14,21-07-2024,59,Female,Pune,1.5,19457,"Noodles, Momos, Roll, Pasta","""150,140,110,180""",4766,854,3865,2,Cancelled,1,North Indian,UPI
3767,1126,15,03-01-2024,59,Female,Kolkata,4.8,14900,"Sandwich, Biryani, Idli, Dosa","""80,200,50,60""",4767,861,3866,45,On Time,2,Continental,UPI
3768,1126,45,14-03-2024,59,Female,Mumbai,4.0,13693,"Burger, Roll, Momos","""120,110,140""",4768,603,3867,42,On Time,1,North Indian,UPI
3769,1126,4,21-06-2024,59,Female,Bangalore,4.2,14985,Dosa,"""60""",4769,76,3868,48,On Time,2,Fast Food,UPI
3770,2572,9,21-12-2024,35,Male,Chennai,4.2,15413,Pizza,"""250""",4770,516,3869,58,On Time,3,Italian,Card
3771,1126,47,05-04-2024,59,Female,Kolkata,4.0,11345,"Sandwich, Roll, Pasta","""80,110,180""",4771,332,3870,22,On Time,2,South Indian,UPI
3772,1126,30,11-05-2024,59,Female,Bangalore,4.2,19263,Momos,"""140""",4772,151,3871,43,On Time,2,South Indian,UPI
3773,1126,22,06-05-2024,59,Female,Kolkata,3.1,11563,"Pasta, Dosa, Paratha","""180,60,70""",4773,420,3872,71,Late,2,Chinese,Card
3774,1126,10,20-12-2024,59,Female,Hyderabad,4.8,13234,Paneer Tikka,"""220""",4774,495,3873,25,On Time,2,Continental,Cash
3775,1126,34,15-02-2024,59,Female,Mumbai,4.8,18678,Fries,"""90""",4775,179,3874,50,On Time,3,Chinese,Card
3776,1126,40,27-09-2024,59,Female,Bangalore,4.6,17849,Burger,"""120""",4776,190,3875,41,On Time,3,Chinese,UPI
3777,3147,14,16-09-2024,37,Female,Pune,4.4,16780,Paneer Tikka,"""220""",4777,290,3876,20,On Time,2,Chinese,UPI
3778,1126,6,13-02-2024,59,Female,Pune,3.4,12551,"Pasta, Fries","""180,90""",4778,284,3877,47,Late,4,South Indian,UPI
3779,2376,16,30-08-2024,47,Male,Bangalore,4.9,13557,"Sandwich, Fried Rice, Roll, Momos","""80,170,110,140""",4779,694,3878,30,On Time,1,North Indian,UPI
3780,1127,12,11-08-2024,31,Male,Bangalore,4.4,15892,"Idli, Burger","""50,120""",4780,239,3879,39,On Time,1,Chinese,UPI
3781,3232,3,08-11-2024,56,Male,Pune,3.1,11049,"Pasta, Paneer Tikka, Sandwich, Fried Rice","""180,220,80,170""",4781,830,3880,57,Late,1,Chinese,UPI
3782,1127,36,20-03-2024,31,Male,Bangalore,5.0,13102,"Fries, Pizza, Paneer Tikka","""90,250,220""",4782,961,3881,19,On Time,4,Italian,UPI
3783,1127,16,02-06-2024,31,Male,Bangalore,1.3,12724,Noodles,"""150""",4783,249,3882,0,Cancelled,4,Chinese,Cash
3784,1127,12,09-10-2024,31,Male,Bangalore,4.6,10193,"Momos, Fries, Dosa","""140,90,60""",4784,215,3883,45,On Time,2,Fast Food,UPI
3785,3314,26,03-04-2024,56,Male,Chennai,2.2,17539,"Noodles, Sandwich, Momos","""150,80,140""",4785,786,3884,85,Late,2,Continental,UPI
3786,1127,33,01-02-2024,31,Male,Chennai,1.0,11674,"Roll, Biryani","""110,200""",4786,233,3885,15,Cancelled,2,Fast Food,UPI
3787,1127,41,23-06-2024,31,Male,Pune,4.4,19632,"Sandwich, Pasta","""80,180""",4787,230,3886,35,On Time,1,South Indian,UPI
3788,1127,43,31-05-2024,31,Male,Ahmedabad,3.0,19309,Roll,"""110""",4788,259,3887,72,Late,4,Italian,Cash
3789,1127,29,14-06-2024,31,Male,Chennai,2.5,11134,"Pizza, Biryani, Paneer Tikka, Pasta","""250,200,220,180""",4789,1303,3888,48,Late,3,North Indian,Card
3790,2719,21,13-01-2024,49,Male,Ahmedabad,4.6,10531,"Roll, Biryani","""110,200""",4790,315,3889,21,On Time,2,South Indian,Cash
3791,1127,46,27-04-2024,31,Male,Pune,4.9,15836,"Sandwich, Pizza, Biryani","""80,250,200""",4791,950,3890,29,On Time,3,Italian,Cash
3792,1127,35,14-08-2024,31,Male,Pune,4.8,11948,"Momos, Fried Rice, Burger","""140,170,120""",4792,284,3891,16,On Time,1,Fast Food,UPI
3793,3348,44,28-04-2024,53,Female,Mumbai,4.8,12838,"Noodles, Momos","""150,140""",4793,281,3892,24,On Time,3,South Indian,UPI
3794,1127,21,31-12-2024,31,Male,Ahmedabad,2.7,11651,Fries,"""90""",4794,182,3893,74,Late,1,Italian,UPI
3795,3934,36,21-11-2024,26,Male,Bangalore,4.1,14462,"Momos, Burger, Noodles, Pasta","""140,120,150,180""",4795,1087,3894,29,On Time,1,Italian,UPI
3796,1127,28,03-05-2024,31,Male,Chennai,2.6,16275,"Noodles, Paratha, Pasta","""150,70,180""",4796,720,3895,55,Late,3,Italian,Card
3797,1127,31,24-09-2024,31,Male,Bangalore,4.9,18775,"Noodles, Fried Rice","""150,170""",4797,290,3896,24,On Time,1,South Indian,UPI
3798,1127,42,26-07-2024,31,Male,Ahmedabad,4.8,12818,Paneer Tikka,"""220""",4798,481,3897,21,On Time,3,Continental,UPI
3799,3684,36,05-12-2024,44,Female,Bangalore,4.2,12146,"Pizza, Paratha, Burger, Pasta","""250,70,120,180""",4799,740,3898,38,On Time,1,Chinese,Card
3800,2239,7,26-08-2024,27,Female,Chennai,1.5,11376,"Noodles, Pizza, Sandwich","""150,250,80""",4800,423,3899,7,Cancelled,2,South Indian,UPI
3801,1127,21,20-04-2024,31,Male,Ahmedabad,2.4,18837,"Dosa, Sandwich, Burger, Roll","""60,80,120,110""",4801,597,3900,66,Late,1,Italian,UPI
3802,1127,3,12-01-2024,31,Male,Pune,4.2,17508,"Roll, Burger, Sandwich, Momos","""110,120,80,140""",4802,706,3901,30,On Time,1,North Indian,UPI
3803,1127,16,30-08-2024,31,Male,Bangalore,4.6,11735,Idli,"""50""",4803,69,3902,25,On Time,2,Fast Food,UPI
3804,1127,2,04-05-2024,31,Male,Pune,1.7,17735,Fries,"""90""",4804,97,3903,0,Cancelled,1,South Indian,UPI
3805,1127,21,14-12-2024,31,Male,Ahmedabad,2.2,11369,"Paneer Tikka, Fried Rice, Paratha","""220,170,70""",4805,401,3904,50,Late,3,South Indian,Cash
3806,1127,46,08-10-2024,31,Male,Pune,2.2,15770,"Burger, Paneer Tikka, Sandwich","""120,220,80""",4806,295,3905,85,Late,2,Fast Food,UPI
3807,3777,37,09-06-2024,38,Male,Bangalore,2.4,15656,"Sandwich, Fries, Roll","""80,90,110""",4807,220,3906,81,Late,2,Fast Food,UPI
3808,1128,17,13-05-2024,32,Female,Ahmedabad,4.6,12329,"Fried Rice, Noodles, Dosa","""170,150,60""",4808,462,3907,39,On Time,1,Chinese,UPI
3809,1128,35,08-06-2024,32,Female,Pune,4.6,14220,"Dosa, Fried Rice","""60,170""",4809,263,3908,32,On Time,4,South Indian,Cash
3810,1128,43,10-10-2024,32,Female,Ahmedabad,2.2,13454,"Pasta, Noodles","""180,150""",4810,403,3909,49,Late,2,Chinese,UPI
